npi	nppes_provider_gender	specialty_description	medicare_prvdr_enroll_status	total_claim_count	total_30_day_fill_count	total_drug_cost	total_day_supply	bene_count	ge65_suppress_flag	total_claim_count_ge65	total_30_day_fill_count_ge65	total_drug_cost_ge65	total_day_supply_ge65	bene_count_ge65_suppress_flag	bene_count_ge65	brand_suppress_flag	brand_claim_count	brand_drug_cost	generic_suppress_flag	generic_claim_count	generic_drug_cost	other_suppress_flag	other_claim_count	other_drug_cost	mapd_suppress_flag	mapd_claim_count	mapd_drug_cost	pdp_suppress_flag	pdp_claim_count	pdp_drug_cost	lis_suppress_flag	lis_claim_count	lis_drug_cost	nonlis_suppress_flag	nonlis_claim_count	nonlis_drug_cost	opioid_claim_count	opioid_drug_cost	opioid_day_supply	opioid_bene_count	opioid_prescriber_rate	la_opioid_claim_count	la_opioid_drug_cost	la_opioid_day_supply	la_opioid_bene_count	la_opioid_prescriber_rate	antibiotic_claim_count	antibiotic_drug_cost	antibiotic_bene_count	antipsych_ge65_suppress_flag	antipsych_claim_count_ge65	antipsych_drug_cost_ge65	antipsych_bene_ge65_suppress_flg	antipsych_bene_count_ge65	average_age_of_beneficiaries	beneficiary_female_count	beneficiary_male_count	beneficiary_nondual_count	beneficiary_dual_count	beneficiary_average_risk_score	EXCLYear	REINYear	excl_type	exclusion_flag	country	state	nppes_credentials	total_30_day_per_claim	drug_cost_per_claim	day_supply_per_claim	female_count	male_count	nondual_count	dual_count
1184740649	M	Other/Undefined	N	90.0	90.5	40853.88	2230.0	20.0	not_suppressed	13.0	13.0	5216.68	364.0	suppressed	5.0	counter suppressed	85.0	17122.3	suppressed	5.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	37.0	14172.85	not_suppressed	53.0	26681.03	not_suppressed	72.0	33759.41	not_suppressed	18.0	7094.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not suppressed	0.0	0.0	not suppressed	0.0	46.0	73.0	47.0	89.0	40.0	1.0396				0	US	GA	Medical Doctor	1.0055555555555555	453.93199999999996	24.77777777777778	suppressed	suppressed	suppressed	suppressed
1700856408	M	Otolaryngology	E	488.0	640.9	14594.43	16415.0	126.0	not_suppressed	449.0	579.4	13104.72	14871.0	not_suppressed	115.0	not_suppressed	87.0	5812.61	not_suppressed	401.0	8781.82	not_suppressed	0.0	0.0	not_suppressed	32.0	755.31	not_suppressed	456.0	13839.12	not_suppressed	75.0	2547.67	not_suppressed	413.0	12046.76	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	47.0	684.23	35.0	not suppressed	0.0	0.0	not suppressed	0.0	74.0	71.0	55.0	110.0	16.0	1.2634				0	US	LA	Medical Doctor	1.3133196721311475	29.906618852459015	33.63729508196721	not suppressed	not suppressed	not suppressed	not suppressed
1427279686	M	Dentist	N	67.0	67.0	283.37	404.0	45.0	counter suppressed	62.0	306.0	13928.695	6920.0	counter suppressed	40.0	suppressed	5.0	17122.3	counter suppressed	62.0	8144.09	not_suppressed	0.0	0.0	suppressed	5.0	5038.525	counter suppressed	62.0	11189.15	suppressed	5.0	7822.22	counter suppressed	62.0	8329.63	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	59.0	255.87	44.0	not suppressed	0.0	0.0	not suppressed	0.0	76.0	24.0	21.0	89.0	40.0	0.9861				0	US	CA	Dentist/DDS	1.0	4.229402985074627	6.029850746268656	not suppressed	not suppressed	suppressed	suppressed
1487855599	F	Internal Medicine	E	411.0	789.9	35115.37	21758.0	124.0	not_suppressed	396.0	768.26666667	25075.44	21211.0	counter suppressed	119.0	not_suppressed	118.0	29309.77	not_suppressed	293.0	5805.6	not_suppressed	0.0	0.0	not_suppressed	411.0	35115.37	not_suppressed	0.0	0.0	not_suppressed	58.0	2354.09	not_suppressed	353.0	32761.28	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	44.0	1188.82	37.0	not suppressed	16.0	451.66	suppressed	5.0	78.0	67.0	57.0	106.0	18.0	2.4873				0	US	IL	Medical Doctor	1.921897810218978	85.43885644768856	52.93917274939173	not suppressed	not suppressed	not suppressed	not suppressed
1740598432	F	Nurse	E	2965.0	5121.1	259514.9	148098.0	208.0	not_suppressed	1286.0	2421.2666667	71817.98	70245.0	not_suppressed	120.0	not_suppressed	593.0	192596.34	not_suppressed	2341.0	61337.07	not_suppressed	31.0	5581.49	not_suppressed	1008.0	101461.43	not_suppressed	1957.0	158053.47	not_suppressed	2101.0	225243.33	not_suppressed	864.0	34271.57	39.0	476.17	833.0	12.0	1.32	0.0	0.0	0.0	0.0	0.0	75.0	919.84	55.0	suppressed	5.0	0.0	suppressed	5.0	64.0	149.0	59.0	120.0	88.0	1.0836				0	US	SC	Nurse	1.7271838111298483	87.52610455311972	49.94873524451939	not suppressed	not suppressed	not suppressed	not suppressed
1497929319	M	Oncology	E	934.0	1333.7	1323769.14	35997.0	248.0	not_suppressed	844.0	1217.3	1240404.03	33020.0	not_suppressed	225.0	not_suppressed	229.0	1278050.44	not_suppressed	705.0	45718.7	not_suppressed	0.0	0.0	not_suppressed	263.0	346614.12	not_suppressed	671.0	977155.02	not_suppressed	294.0	335233.15	not_suppressed	640.0	988535.99	129.0	6445.05	3680.0	58.0	13.81	32.0	3388.68	960.0	15.0	24.81	41.0	350.18	34.0	not suppressed	0.0	0.0	not suppressed	0.0	74.0	136.0	112.0	179.0	69.0	2.7618				0	US	FL	Medical Doctor	1.4279443254817987	1417.3117130620983	38.5406852248394	not suppressed	not suppressed	not suppressed	not suppressed
1255475349	F	Nurse	E	4248.0	6312.4	331260.18	180980.0	199.0	not_suppressed	2187.0	3728.5	172165.34	107170.0	not_suppressed	147.0	not_suppressed	764.0	259398.14	not_suppressed	3465.0	70954.06	not_suppressed	19.0	907.98	not_suppressed	1162.0	76134.7	not_suppressed	3086.0	255125.48	not_suppressed	3065.0	264339.3	not_suppressed	1183.0	66920.88	311.0	8267.19	9393.0	44.0	7.32	5.0	0.0	0.0	5.0	0.0	131.0	1881.47	65.0	suppressed	5.0	0.0	suppressed	5.0	68.0	129.0	70.0	122.0	77.0	1.2789				0	US	OH	Nurse	1.4859698681732578	77.98026836158192	42.60357815442561	not suppressed	not suppressed	not suppressed	not suppressed
1396054417	F	Physician Assistant	E	307.0	322.3	18170.88	6093.0	161.0	not_suppressed	286.0	299.33333333	17045.44	5671.0	counter suppressed	156.0	not_suppressed	32.0	5420.8	not_suppressed	275.0	12750.08	not_suppressed	0.0	0.0	not_suppressed	61.0	4479.69	not_suppressed	246.0	13691.19	not_suppressed	18.0	1331.58	not_suppressed	289.0	16839.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	521.15	26.0	not suppressed	0.0	0.0	not suppressed	0.0	75.0	93.0	68.0	89.0	40.0	1.2194				0	US	PA	Physican Assistant	1.0498371335504886	59.188534201954404	19.846905537459282	not suppressed	not suppressed	suppressed	suppressed
1699740480	M	Internal Medicine	E	899.0	1545.3	58566.08	44394.0	182.0	not_suppressed	704.0	1288.3333332999996	47516.91	37293.0	not_suppressed	148.0	counter suppressed	191.0	17122.3	not_suppressed	703.0	15826.55	suppressed	5.0	0.0	not_suppressed	161.0	9587.78	not_suppressed	738.0	48978.3	not_suppressed	361.0	21071.8	not_suppressed	538.0	37494.28	28.0	1038.9	457.0	20.0	3.11	5.0	0.0	0.0	5.0	0.0	34.0	1283.65	22.0	not suppressed	0.0	0.0	not suppressed	0.0	72.0	89.0	93.0	124.0	58.0	1.7838				0	US	CO	Medical Doctor	1.7189098998887653	65.1458064516129	49.38153503893215	not suppressed	not suppressed	not suppressed	not suppressed
1770735789	F	Student	E	11.0	13.0	120.91	220.0	5.0	suppressed	5.0	306.0	13928.695	6920.0	suppressed	5.0	suppressed	5.0	17122.3	suppressed	5.0	8144.09	not_suppressed	0.0	0.0	suppressed	5.0	5038.525	suppressed	5.0	11189.15	not_suppressed	11.0	120.91	not_suppressed	0.0	0.0	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	73.0	47.0	89.0	40.0	1.3465				0	US	NM	Medical Doctor	1.1818181818181819	10.991818181818182	20.0	suppressed	suppressed	suppressed	suppressed
1013132711	M	Dentist	N	35.0	35.1	225.04	240.0	23.0	not_suppressed	35.0	35.066666667	225.04	240.0	not_suppressed	23.0	suppressed	5.0	17122.3	counter suppressed	30.0	8144.09	not_suppressed	0.0	0.0	suppressed	5.0	5038.525	counter suppressed	30.0	11189.15	suppressed	5.0	7822.22	counter suppressed	30.0	8329.63	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	30.0	164.15	23.0	not suppressed	0.0	0.0	not suppressed	0.0	79.0	73.0	47.0	89.0	40.0	1.0642				0	US	IL	Dentist/DDS	1.002857142857143	6.429714285714286	6.857142857142857	suppressed	suppressed	suppressed	suppressed
1992142483	F	General/Family Practice	E	236.0	367.1	14540.52	10367.0	43.0	not_suppressed	215.0	343.1	6979.53	9746.0	counter suppressed	38.0	not_suppressed	34.0	10502.98	not_suppressed	202.0	4037.54	not_suppressed	0.0	0.0	not_suppressed	63.0	3413.44	not_suppressed	173.0	11127.08	not_suppressed	174.0	12396.08	not_suppressed	62.0	2144.44	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	74.0	31.0	12.0	22.0	21.0	1.2175				0	US	IL	DO	1.5555084745762713	61.61237288135593	43.92796610169491	not suppressed	not suppressed	not suppressed	not suppressed
1043291321	F	Internal Medicine	E	230.0	233.1	6592.48	4705.0	100.0	not_suppressed	161.0	164.1	4994.9	3330.0	not_suppressed	74.0	not_suppressed	30.0	4872.63	not_suppressed	200.0	1719.85	not_suppressed	0.0	0.0	not_suppressed	67.0	1898.37	not_suppressed	163.0	4694.11	not_suppressed	110.0	3127.33	not_suppressed	120.0	3465.15	16.0	63.96	104.0	16.0	6.96	0.0	0.0	0.0	0.0	0.0	35.0	293.6	33.0	suppressed	5.0	0.0	suppressed	5.0	70.0	65.0	35.0	66.0	34.0	3.4218				0	US	TX	Medical Doctor	1.0134782608695652	28.66295652173913	20.456521739130434	not suppressed	not suppressed	not suppressed	not suppressed
1134513054	M	Student	E	56.0	59.2	942.91	1435.0	26.0	not_suppressed	44.0	47.2	708.95	1146.0	counter suppressed	21.0	suppressed	5.0	17122.3	counter suppressed	51.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	28.0	386.01	not_suppressed	28.0	556.9	not_suppressed	18.0	392.57	not_suppressed	38.0	550.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	69.0	73.0	47.0	89.0	40.0	2.1641				0	US	TX	Medical Doctor	1.0571428571428572	16.837678571428572	25.625	suppressed	suppressed	suppressed	suppressed
1861540726	M	Cardiologist	E	9297.0	14189.2	506339.21	421205.0	973.0	not_suppressed	8441.0	12979.733333	476285.82	385304.0	not_suppressed	860.0	counter suppressed	1708.0	17122.3	not_suppressed	7584.0	144617.3	suppressed	5.0	0.0	not_suppressed	2560.0	135315.3	not_suppressed	6737.0	371023.91	not_suppressed	2106.0	86636.66	not_suppressed	7191.0	419702.55	21.0	33.39	35.0	16.0	0.23	0.0	0.0	0.0	0.0	0.0	26.0	377.87	25.0	not suppressed	0.0	0.0	not suppressed	0.0	74.0	476.0	497.0	785.0	188.0	1.5105				0	US	TX	Medical Doctor	1.52621275680327	54.46264493922771	45.3054748843713	not suppressed	not suppressed	not suppressed	not suppressed
1770800732	M	Oncology	E	189.0	232.4	154215.07	6251.0	58.0	not_suppressed	176.0	217.36666667	136938.37	5911.0	counter suppressed	53.0	not_suppressed	34.0	149697.78	not_suppressed	155.0	4517.29	not_suppressed	0.0	0.0	not_suppressed	13.0	581.5	not_suppressed	176.0	153633.57	not_suppressed	34.0	24038.87	not_suppressed	155.0	130176.2	12.0	471.2	360.0	5.0	6.35	5.0	0.0	0.0	5.0	0.0	5.0	386.73	5.0	suppressed	5.0	0.0	suppressed	5.0	73.0	34.0	24.0	44.0	14.0	2.4089				0	US	NY	Medical Doctor	1.2296296296296296	815.9527513227514	33.074074074074076	not suppressed	not suppressed	not suppressed	not suppressed
1346645462	F	Nurse	E	1029.0	1892.7	37394.18	55495.0	174.0	not_suppressed	889.0	1654.6666667000006	33258.39	48524.0	not_suppressed	152.0	counter suppressed	122.0	17122.3	not_suppressed	902.0	14148.82	suppressed	5.0	0.0	not_suppressed	924.0	35596.8	not_suppressed	105.0	1797.38	not_suppressed	895.0	35661.33	not_suppressed	134.0	1732.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	suppressed	5.0	0.0	suppressed	5.0	70.0	103.0	71.0	25.0	149.0	1.3705				0	US	FL	Nurse	1.8393586005830904	36.340310981535474	53.9310009718173	not suppressed	not suppressed	not suppressed	not suppressed
1922449552	M	Urology	E	204.0	238.9	11077.6	3583.0	96.0	counter suppressed	199.0	306.0	13928.695	6920.0	counter suppressed	91.0	not_suppressed	25.0	6659.46	not_suppressed	179.0	4418.14	not_suppressed	0.0	0.0	not_suppressed	41.0	1569.4	not_suppressed	163.0	9508.2	not_suppressed	13.0	1417.28	not_suppressed	191.0	9660.32	62.0	459.8	296.0	57.0	30.39	0.0	0.0	0.0	0.0	0.0	49.0	481.22	42.0	not suppressed	0.0	0.0	not suppressed	0.0	73.0	17.0	79.0	89.0	40.0	1.3975				0	US	MN	Medical Doctor	1.171078431372549	54.30196078431373	17.563725490196077	not suppressed	not suppressed	suppressed	suppressed
1952466096	M	Psychiatry/Psychology & Neurology	E	177.0	343.5	5316.61	10266.0	15.0	not_suppressed	111.0	268.53333333	4283.41	8016.0	counter suppressed	10.0	not_suppressed	14.0	536.13	not_suppressed	163.0	4780.48	not_suppressed	0.0	0.0	not_suppressed	68.0	1360.95	not_suppressed	109.0	3955.66	not_suppressed	22.0	109.69	not_suppressed	155.0	5206.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	suppressed	5.0	0.0	suppressed	5.0	68.0	73.0	47.0	89.0	40.0	0.5541				0	US	PA	Medical Doctor	1.9406779661016949	30.03734463276836	58.0	suppressed	suppressed	suppressed	suppressed
1992748297	M	Emergency Medicine	E	190.0	190.0	3047.6	1526.0	125.0	not_suppressed	94.0	94.0	1079.36	773.0	not_suppressed	62.0	counter suppressed	33.0	17122.3	not_suppressed	152.0	1299.87	suppressed	5.0	0.0	not_suppressed	82.0	1465.75	not_suppressed	108.0	1581.85	not_suppressed	129.0	1813.02	not_suppressed	61.0	1234.58	30.0	148.77	118.0	30.0	15.79	0.0	0.0	0.0	0.0	0.0	103.0	890.6	85.0	not suppressed	0.0	0.0	not suppressed	0.0	62.0	74.0	51.0	47.0	78.0	1.9428				0	US	GA	Medical Doctor	1.0	16.04	8.031578947368422	not suppressed	not suppressed	not suppressed	not suppressed
1497088660	F	Physician Assistant	E	572.0	624.9	122020.53	14386.0	174.0	not_suppressed	427.0	478.46666667	88423.47	11071.0	not_suppressed	144.0	not_suppressed	111.0	88531.1	not_suppressed	461.0	33489.43	not_suppressed	0.0	0.0	not_suppressed	162.0	52998.17	not_suppressed	410.0	69022.36	not_suppressed	316.0	60250.9	not_suppressed	256.0	61769.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	4016.29	21.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	98.0	76.0	114.0	60.0	1.1885				0	US	CA	Physican Assistant	1.0924825174825175	213.3226048951049	25.15034965034965	not suppressed	not suppressed	not suppressed	not suppressed
1730115601	F	General/Family Practice	E	529.0	1221.2	23954.05	35495.0	62.0	not_suppressed	507.0	1187.2333333	22438.77	34600.0	counter suppressed	57.0	counter suppressed	74.0	17122.3	not_suppressed	450.0	12368.03	suppressed	5.0	0.0	not_suppressed	288.0	16754.47	not_suppressed	241.0	7199.58	not_suppressed	59.0	3532.73	not_suppressed	470.0	20421.32	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	20.0	231.11	14.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	46.0	16.0	89.0	40.0	0.7986				0	US	CA	Medical Doctor	2.308506616257089	45.28175803402647	67.09829867674858	not suppressed	not suppressed	suppressed	suppressed
1013080944	M	Internal Medicine	N	38.0	41.8	6292.09	1176.0	5.0	counter suppressed	33.0	306.0	13928.695	6920.0	counter suppressed	0.0	not_suppressed	17.0	5513.2	suppressed	5.0	8144.09	counter suppressed	16.0	0.0	not_suppressed	0.0	0.0	not_suppressed	38.0	6292.09	suppressed	5.0	7822.22	counter suppressed	33.0	8329.63	5.0	112.88	97.0	5.0	2.27	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	73.0	47.0	89.0	40.0	1.3465				0	US	CA	Medical Doctor	1.0999999999999999	165.58131578947368	30.94736842105263	suppressed	suppressed	suppressed	suppressed
1285876185	M	Surgery	E	117.0	117.0	939.76	709.0	80.0	not_suppressed	72.0	72.0	416.34	401.0	not_suppressed	53.0	not_suppressed	0.0	0.0	not_suppressed	117.0	939.76	not_suppressed	0.0	0.0	not_suppressed	79.0	524.68	not_suppressed	38.0	415.08	not_suppressed	51.0	309.16	not_suppressed	66.0	630.6	83.0	423.87	394.0	67.0	70.94	0.0	0.0	0.0	0.0	0.0	20.0	133.15	17.0	not suppressed	0.0	0.0	not suppressed	0.0	67.0	59.0	21.0	51.0	29.0	1.2459				0	US	WA	Medical Doctor	1.0	8.032136752136752	6.05982905982906	not suppressed	not suppressed	not suppressed	not suppressed
1689610396	F	Nurse	N	19.0	55.0	531.61	1650.0	5.0	not_suppressed	19.0	55.0	531.61	1650.0	suppressed	5.0	suppressed	5.0	17122.3	counter suppressed	14.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	19.0	531.61	not_suppressed	0.0	0.0	counter suppressed	14.0	7822.22	suppressed	5.0	8329.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	73.0	47.0	89.0	40.0	1.3465				0	US	MS	Nurse	2.8947368421052633	27.97947368421053	86.84210526315789	suppressed	suppressed	suppressed	suppressed
1164655569	M	Nurse	E	113.0	117.0	13111.47	2024.0	49.0	not_suppressed	90.0	94.0	12680.68	1807.0	counter suppressed	44.0	not_suppressed	37.0	12340.96	not_suppressed	76.0	770.51	not_suppressed	0.0	0.0	not_suppressed	14.0	101.61	not_suppressed	99.0	13009.86	not_suppressed	37.0	2389.22	not_suppressed	76.0	10722.25	35.0	288.29	183.0	26.0	30.97	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	69.0	32.0	17.0	32.0	17.0	1.6795				0	US	CA	Nurse	1.0353982300884956	116.03070796460176	17.911504424778762	not suppressed	not suppressed	not suppressed	not suppressed
1003975616	F	Internal Medicine	O	427.0	574.8	24111.2	16092.0	55.0	not_suppressed	332.0	466.8	20735.25	13009.0	counter suppressed	50.0	counter suppressed	94.0	17122.3	not_suppressed	328.0	10651.53	suppressed	5.0	0.0	not_suppressed	18.0	1072.56	not_suppressed	409.0	23038.64	not_suppressed	64.0	1635.27	not_suppressed	363.0	22475.93	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	50.0	1620.25	17.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	36.0	19.0	89.0	40.0	1.1195				0	US	NJ	Medical Doctor	1.3461358313817329	56.466510538641685	37.686182669789225	not suppressed	not suppressed	suppressed	suppressed
1992246227	F	Student	N	34.0	52.0	1619.23	1376.0	12.0	counter suppressed	29.0	306.0	13928.695	6920.0	counter suppressed	7.0	suppressed	5.0	17122.3	counter suppressed	29.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	23.0	927.47	not_suppressed	11.0	691.76	counter suppressed	29.0	7822.22	suppressed	5.0	8329.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	69.0	73.0	47.0	89.0	40.0	2.5763				0	US	GA	unknown	1.5294117647058822	47.62441176470588	40.470588235294116	suppressed	suppressed	suppressed	suppressed
1164816294	M	Student	N	94.0	111.9	12605.29	3019.0	17.0	counter suppressed	89.0	306.0	13928.695	6920.0	counter suppressed	12.0	counter suppressed	13.0	17122.3	not_suppressed	76.0	506.61	suppressed	5.0	0.0	not_suppressed	78.0	12140.75	not_suppressed	16.0	464.54	not_suppressed	15.0	1112.32	not_suppressed	79.0	11492.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	72.0	73.0	47.0	89.0	40.0	1.4408				0	US	FL	unknown	1.1904255319148938	134.09882978723405	32.11702127659574	suppressed	suppressed	suppressed	suppressed
1700818861	M	Emergency Medicine	E	270.0	271.0	11174.99	2885.0	172.0	not_suppressed	213.0	214.0	2867.3	2244.0	not_suppressed	144.0	not_suppressed	13.0	9102.44	not_suppressed	257.0	2072.55	not_suppressed	0.0	0.0	not_suppressed	160.0	1814.65	not_suppressed	110.0	9360.34	not_suppressed	130.0	8991.29	not_suppressed	140.0	2183.7	41.0	224.28	170.0	41.0	15.19	0.0	0.0	0.0	0.0	0.0	72.0	763.67	65.0	not suppressed	0.0	0.0	not suppressed	0.0	75.0	97.0	75.0	106.0	66.0	1.8012				0	US	CA	Medical Doctor	1.0037037037037038	41.388851851851854	10.685185185185185	not suppressed	not suppressed	not suppressed	not suppressed
1871616516	M	General/Family Practice	O	387.0	566.3	32136.27	16356.0	66.0	not_suppressed	305.0	459.1	16808.73	13273.0	not_suppressed	55.0	counter suppressed	72.0	17122.3	not_suppressed	310.0	9437.6	suppressed	5.0	0.0	not_suppressed	34.0	1503.18	not_suppressed	353.0	30633.09	not_suppressed	107.0	13389.47	not_suppressed	280.0	18746.8	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	32.0	1536.93	14.0	not suppressed	0.0	0.0	not suppressed	0.0	69.0	45.0	21.0	89.0	40.0	0.7005				0	US	CA	Medical Doctor	1.4633074935400516	83.03945736434109	42.263565891472865	not suppressed	not suppressed	suppressed	suppressed
1831196237	M	Psychiatry/Psychology & Neurology	E	251.0	262.9	4100.14	3822.0	113.0	not_suppressed	166.0	175.86666667	3033.31	2799.0	not_suppressed	80.0	suppressed	5.0	17122.3	counter suppressed	246.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	76.0	1754.74	not_suppressed	175.0	2345.4	not_suppressed	82.0	1218.97	not_suppressed	169.0	2881.17	123.0	1113.87	1049.0	84.0	49.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	66.0	61.0	52.0	87.0	26.0	1.1487				0	US	IN	Medical Doctor	1.047410358565737	16.33521912350598	15.227091633466136	not suppressed	not suppressed	not suppressed	not suppressed
1598859688	F	Nurse	E	4954.0	6756.5	217014.88	186324.0	489.0	not_suppressed	3729.0	5303.2	152908.08	146735.0	not_suppressed	383.0	not_suppressed	907.0	155624.65	not_suppressed	4003.0	59409.25	not_suppressed	44.0	1980.98	not_suppressed	2618.0	111699.62	not_suppressed	2336.0	105315.26	not_suppressed	2343.0	133140.27	not_suppressed	2611.0	83874.61	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	311.0	2784.88	214.0	suppressed	5.0	0.0	suppressed	5.0	71.0	284.0	205.0	323.0	166.0	1.321				0	US	MO	DC	1.363847396043601	43.805991118288254	37.61081953976585	not suppressed	not suppressed	not suppressed	not suppressed
1508272287	F	Nurse	E	991.0	1623.8	155760.86	41047.0	422.0	not_suppressed	650.0	1062.3666667000002	103605.65	26409.0	not_suppressed	303.0	not_suppressed	195.0	126045.48	not_suppressed	796.0	29715.38	not_suppressed	0.0	0.0	not_suppressed	382.0	45390.04	not_suppressed	609.0	110370.82	not_suppressed	458.0	78287.81	not_suppressed	533.0	77473.05	23.0	154.76	177.0	19.0	2.32	0.0	0.0	0.0	0.0	0.0	271.0	1960.55	199.0	not suppressed	0.0	0.0	not suppressed	0.0	68.0	133.0	289.0	264.0	158.0	1.7184				0	US	NY	Nurse	1.6385469223007063	157.175438950555	41.41977800201816	not suppressed	not suppressed	not suppressed	not suppressed
1417958166	F	Optometry/Ophthalmology	E	1745.0	2063.6	256560.53	53982.0	399.0	not_suppressed	1683.0	1984.7666667	238344.81	51833.0	not_suppressed	385.0	not_suppressed	1182.0	242136.15	not_suppressed	563.0	14424.38	not_suppressed	0.0	0.0	not_suppressed	1556.0	203191.62	not_suppressed	189.0	53368.91	not_suppressed	1136.0	171048.87	not_suppressed	609.0	85511.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	78.0	261.0	138.0	174.0	225.0	1.6959				0	US	FL	Medical Doctor	1.1825787965616046	147.0260916905444	30.935243553008597	not suppressed	not suppressed	not suppressed	not suppressed
1851377865	M	Psychiatry/Psychology & Neurology	E	2696.0	3655.4	204772.84	108412.0	163.0	not_suppressed	1885.0	2648.6	146584.89	78926.0	not_suppressed	112.0	not_suppressed	254.0	136011.5	not_suppressed	2442.0	68761.34	not_suppressed	0.0	0.0	not_suppressed	824.0	96157.09	not_suppressed	1872.0	108615.75	not_suppressed	449.0	42544.45	not_suppressed	2247.0	162228.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not suppressed	164.0	46809.36	not suppressed	25.0	66.0	101.0	62.0	138.0	25.0	1.1155				0	US	NC	Medical Doctor	1.355860534124629	75.9543175074184	40.212166172106826	not suppressed	not suppressed	not suppressed	not suppressed
1164943585	M	General/Family Practice	E	45.0	71.8	1991.71	1986.0	5.0	not_suppressed	23.0	49.666666667	1719.59	1440.0	suppressed	5.0	suppressed	5.0	17122.3	counter suppressed	40.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	12.0	260.4	not_suppressed	33.0	1731.31	not_suppressed	27.0	1712.84	not_suppressed	18.0	278.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	73.0	47.0	89.0	40.0	1.3465				0	US	IN	Medical Doctor	1.5955555555555554	44.260222222222225	44.13333333333333	suppressed	suppressed	suppressed	suppressed
1396863718	M	Dentist	E	72.0	72.6	499.5	837.0	49.0	counter suppressed	67.0	306.0	13928.695	6920.0	counter suppressed	44.0	not_suppressed	0.0	0.0	not_suppressed	58.0	371.93	not_suppressed	14.0	127.57	not_suppressed	16.0	98.71	not_suppressed	56.0	400.79	suppressed	5.0	7822.22	counter suppressed	67.0	8329.63	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	41.0	153.12	35.0	not suppressed	0.0	0.0	not suppressed	0.0	73.0	23.0	26.0	89.0	40.0	0.9075				0	US	FL	Dentist/DDS	1.0083333333333333	6.9375	11.625	not suppressed	not suppressed	suppressed	suppressed
